Branch,Source Path,SHA-256,Disposition,Target Path,Held Reason / Evidence
30_BPG/COM,30_BPG/COM/POL/Superseded_Retired/GMG-COM-POL-0001_v0.4_DRAFT_2026-08-04_SUPERSEDED.docx,ac09fd98931ee9b401c5a62d9a872d3e58d9ff4030f446fa663ba26e9b72f26a,PROMOTED,POL/Superseded/GMG-COM-POL-0001_v0.4_DRAFT_2026-08-04_SUPERSEDED.docx,
30_BPG/COM,30_BPG/COM/POL/Superseded_Retired/GMG-COM-POL-0001_v0.5_DRAFT_2026-08-06_SUPERSEDED.docx,d750410d4433366a822d2dc2904106ef16c679c1ebfc8f35bf30fcee9f5bceaf,PROMOTED,POL/Superseded/GMG-COM-POL-0001_v0.5_DRAFT_2026-08-06_SUPERSEDED.docx,
30_BPG/COM,30_BPG/COM/POL/Superseded_Retired/GMG-COM-POL-0001_v0.6_DRAFT_2026-08-09_SUPERSEDED.docx,c98635c6c8b4a550020792d48a7e66d3799834c21f5d26f4fd04f95e1844b142,PROMOTED,POL/Superseded/GMG-COM-POL-0001_v0.6_DRAFT_2026-08-09_SUPERSEDED.docx,
30_BPG/COM,30_BPG/COM/RSK/Draft/GMG-COM-RSK-0001_v0.1_DRAFT_2026-08-10.docx,9e89ba77aa4fe0ea9a7306bff5ebe88b7bc623ae41d22949c35841004e315f16,PROMOTED,RSK/Draft/GMG-COM-RSK-0001_v0.1_DRAFT_2026-08-10.docx,
30_BPG/COM,30_BPG/COM/SOP/Draft/GMG-COM-SOP-0001_v0.8_DRAFT_2026-08-10.docx,67e1e728606d84afcfd5011ad8de5ade77a87f5d5083a92da961bb9fa29e6d28,PROMOTED,SOP/Draft/GMG-COM-SOP-0001_v0.8_DRAFT_2026-08-10.docx,
30_BPG/COM,30_BPG/COM/SOP/Draft/GMG-COM-SOP-0002_v0.1_DRAFT_2026-08-10.docx,3b70661dd99ecf94706381abdc42a4be737dd627d770208ed47d7a4de2d0ff2f,PROMOTED,SOP/Draft/GMG-COM-SOP-0002_v0.1_DRAFT_2026-08-10.docx,
30_BPG/COM,30_BPG/COM/SOP/Draft/GMG-COM-SOP-0003_v0.1_DRAFT_2026-08-10.docx,db0e825c376f23b8f5a2ca18126e1d1a4be7a9a53fcfdd34088368d506a901ae,PROMOTED,SOP/Draft/GMG-COM-SOP-0003_v0.1_DRAFT_2026-08-10.docx,
30_BPG/COM,30_BPG/COM/SOP/Superseded_Retired/GMG-COM-SOP-0001_v0.1_DRAFT_2026-08-04.docx,0114934d7c57f4202195b4ef1141086ff0fc3e63c7ed9ec260771e28d76f915c,HELD,,see COM held exceptions
30_BPG/COM,30_BPG/COM/SOP/Superseded_Retired/GMG-COM-SOP-0001_v0.3_DRAFT_2026-08-04.docx,71d28338a002be123900bc359cf4f2382e37522059f160f6e52fb1a4dc0aa578,HELD,,see COM held exceptions
30_BPG/COM,30_BPG/COM/SOP/Superseded_Retired/GMG-COM-SOP-0001_v0.4_DRAFT_2026-08-04_SUPERSEDED.docx,b96ff9e14ecd422724b1616857d2a0cc6f5f6bf5b94bc393b87a982681022db6,PROMOTED,SOP/Superseded/GMG-COM-SOP-0001_v0.4_DRAFT_2026-08-04_SUPERSEDED.docx,
30_BPG/COM,30_BPG/COM/SOP/Superseded_Retired/GMG-COM-SOP-0001_v0.5_DRAFT_2026-08-06_SUPERSEDED.docx,c11374bddbc2e4e925e92b8e844dc5fa1ed672400fceeb8ad9687de180c18ea6,PROMOTED,SOP/Superseded/GMG-COM-SOP-0001_v0.5_DRAFT_2026-08-06_SUPERSEDED.docx,
30_BPG/COM,30_BPG/COM/SOP/Superseded_Retired/GMG-COM-SOP-0001_v0.6_DRAFT_2026-08-09_SUPERSEDED.docx,c53b989a97c5e1e6a664c5244a73fc4369c45bd74db4476ec0def120a1307e07,PROMOTED,SOP/Superseded/GMG-COM-SOP-0001_v0.6_DRAFT_2026-08-09_SUPERSEDED.docx,
30_BPG/COM,30_BPG/COM/SOP/Superseded_Retired/GMG-COM-SOP-0001_v0.7_DRAFT_2026-08-09_SUPERSEDED.docx,b07ea667e0f0872caaafc41d014f49edc8d2630fad79791c68af6d62dee58477,PROMOTED,SOP/Superseded/GMG-COM-SOP-0001_v0.7_DRAFT_2026-08-09_SUPERSEDED.docx,
30_BPG/COM,30_BPG/COM/STD/Draft/GMG-COM-STD-0001_v0.2_DRAFT_2026-08-08.docx,171c8801ecab996630c22767d4575d9b889a72f2421445d13015881de582f6bf,HELD,,see COM held exceptions
30_BPG/COM,30_BPG/COM/STD/Draft/GMG-COM-STD-0002_v0.2_DRAFT_2026-08-06.docx,fb4d8decc53c85a7ac48650d68b013c0a1f239e056f59b1c5c29c8dd1e1cf0eb,HELD,,see COM held exceptions
30_BPG/COM,30_BPG/COM/STD/Draft/GMG-COM-STD-0003_v0.2_DRAFT_2026-08-10.docx,930b0090f82377372950c69cc2b2e7511a35e74ea133ace1d50808627e409870,HELD,,see COM held exceptions
30_BPG/COM,30_BPG/COM/STD/Draft/GMG-COM-STD-0004_v0.2_DRAFT_2026-08-10.docx,c5819eae94a9fb99d20e15caa4e908f1e43d58bfa4bffcc38c43115e1db0386d,HELD,,see COM held exceptions
30_BPG/COM,30_BPG/COM/STD/Draft/GMG-COM-STD-0005_v0.1_DRAFT_2026-08-10.docx,b8f703bf32c559abb12fcefbfc8dc1d1761350a26bba0672b2e52a8805375b5e,HELD,,see COM held exceptions
30_BPG/COM,30_BPG/COM/STD/Draft/GMG-COM-STD-0006_v0.1_DRAFT_2026-08-10.docx,1801fac6853ebb7ba07c6660532b68ecdd4767b18aae9dcb105bf21dd8366225,HELD,,see COM held exceptions
30_BPG/COM,30_BPG/COM/STD/Draft/GMG-COM-STD-0007_v0.1_DRAFT_2026-08-10.docx,9e30bddaebfd499a7440b68c1e3c25d189e2302605e52536c36bde9a4e3701bc,HELD,,see COM held exceptions
30_BPG/COM,30_BPG/COM/STD/Draft/GMG-COM-STD-0008_v0.1_DRAFT_2026-08-10.docx,e82acd8d6e94ecfddd2d98a84a004dc43979901dc564f2a7191a4f9a51569f92,HELD,,see COM held exceptions
30_BPG/COM,30_BPG/COM/STD/Superseded_Retired/GMG-COM-STD-0001_v0.1_DRAFT_2026-08-05_SUPERSEDED.docx,503fd4abcad169bf47b0f0335c9de241ecabfbf25391b79c088db66a6bad118b,HELD,,see COM held exceptions
30_BPG/COM,30_BPG/COM/STD/Superseded_Retired/GMG-COM-STD-0002_v0.1_DRAFT_2026-08-06_SUPERSEDED.docx,7b2f05cccfbe55ebf927638fe88547691604d6f1bba7487bc99210802fcba167,HELD,,see COM held exceptions
30_BPG/COM,30_BPG/COM/STD/Superseded_Retired/GMG-COM-STD-0003_v0.1_DRAFT_2026-08-07_SUPERSEDED.docx,de734a5201225b7f6b17e1ee351fe69097bb55bea21c5fcab030f07a977708fa,HELD,,see COM held exceptions
30_BPG/COM,30_BPG/COM/STD/Superseded_Retired/GMG-COM-STD-0004_v0.1_DRAFT_2026-08-10_SUPERSEDED.docx,b9725c20e7c3bff2d09ec61ead9b918549e54289dde9da004b1d955da34583a1,HELD,,see COM held exceptions
30_BPG/COM,30_BPG/COM/TPL/Draft/GMG-COM-TPL-0001_v0.3_DRAFT_2026-08-10.docx,e719fa0b885d7e75add9645030828964f9af73c41f66df021f2476eda597568f,PROMOTED,TPL/Draft/GMG-COM-TPL-0001_v0.3_DRAFT_2026-08-10.docx,
30_BPG/COM,30_BPG/COM/TPL/Draft/GMG-COM-TPL-0002_v0.2_DRAFT_2026-08-10.docx,ab3326c9ba990b37af2773569ef9e86973590869109ede261811471e496402c5,PROMOTED,TPL/Draft/GMG-COM-TPL-0002_v0.2_DRAFT_2026-08-10.docx,
30_BPG/COM,30_BPG/COM/TPL/Draft/GMG-COM-TPL-0003_v0.6_DRAFT_2026-08-10.docx,60b7694cc959c73621ef52c132c06cc9e18c0934b2fbceddbbb71033f444de06,PROMOTED,TPL/Draft/GMG-COM-TPL-0003_v0.6_DRAFT_2026-08-10.docx,
30_BPG/COM,30_BPG/COM/TPL/Draft/GMG-COM-TPL-0004_v0.4_DRAFT_2026-08-09.docx,990dbb13918b1c9b3098bc3e40a6edff466a7f1ebc7c78b95942ce6c4913df6c,PROMOTED,TPL/Draft/GMG-COM-TPL-0004_v0.4_DRAFT_2026-08-09.docx,
30_BPG/COM,30_BPG/COM/TPL/Draft/GMG-COM-TPL-0006_v0.2_DRAFT_2026-08-10.xlsx,9f635dcef31e14c740a3717bb5c68a2daf82aff340ec199cd4f923d72c644e22,PROMOTED,TPL/Draft/GMG-COM-TPL-0006_v0.2_DRAFT_2026-08-10.xlsx,
30_BPG/COM,30_BPG/COM/TPL/Draft/GMG-COM-TPL-0007_v0.1_DRAFT_2026-08-08.docx,e9e97f3a4ecd72d554d9716fce73ac0af8bac583b3b5645b6d97ec8f55036f10,PROMOTED,TPL/Draft/GMG-COM-TPL-0007_v0.1_DRAFT_2026-08-08.docx,
30_BPG/COM,30_BPG/COM/TPL/Draft/GMG-COM-TPL-0008_v0.1_DRAFT_2026-08-08.docx,83a0b394d37dc2aa275a13b54b63b6e2320fb50b853499b9abfe01ee8e9ac688,PROMOTED,TPL/Draft/GMG-COM-TPL-0008_v0.1_DRAFT_2026-08-08.docx,
30_BPG/COM,30_BPG/COM/TPL/Draft/GMG-COM-TPL-0009_v0.2_DRAFT_2026-08-09.xlsx,f3e1de9d769c5c6154565cd9dd94f3d509d7acd1c0e3156310c1a0c56f04c666,PROMOTED,TPL/Draft/GMG-COM-TPL-0009_v0.2_DRAFT_2026-08-09.xlsx,
30_BPG/COM,30_BPG/COM/TPL/Superseded_Retired/GMG-COM-TPL-0001_v0.1_DRAFT_2026-08-05_SUPERSEDED.docx,f41c90b21f99dd675b3357c5d8d069e53b7d0f11f880c6c12500f497695916d7,PROMOTED,TPL/Superseded/GMG-COM-TPL-0001_v0.1_DRAFT_2026-08-05_SUPERSEDED.docx,
30_BPG/COM,30_BPG/COM/TPL/Superseded_Retired/GMG-COM-TPL-0001_v0.2_DRAFT_2026-08-08_SUPERSEDED.docx,f414fe0f7ba8c60e383c089d675cf3eb7c95ada4c658db05eb49e48144d85c24,PROMOTED,TPL/Superseded/GMG-COM-TPL-0001_v0.2_DRAFT_2026-08-08_SUPERSEDED.docx,
30_BPG/COM,30_BPG/COM/TPL/Superseded_Retired/GMG-COM-TPL-0002_v0.1_DRAFT_2026-08-08_SUPERSEDED.docx,462504b188c366286e18f1278370ef195bccc4eb04c7d003b414ee31b8db726d,PROMOTED,TPL/Superseded/GMG-COM-TPL-0002_v0.1_DRAFT_2026-08-08_SUPERSEDED.docx,
30_BPG/COM,30_BPG/COM/TPL/Superseded_Retired/GMG-COM-TPL-0003_v0.5_DRAFT_2026-08-06_SUPERSEDED.docx,b3edc666b58986e15dfabbf9c106b3e71b8d57f4b73c37ae03a04a5eaa5dd101,PROMOTED,TPL/Superseded/GMG-COM-TPL-0003_v0.5_DRAFT_2026-08-06_SUPERSEDED.docx,
30_BPG/COM,30_BPG/COM/TPL/Superseded_Retired/GMG-COM-TPL-0004_v0.3_DRAFT_2026-08-06_SUPERSEDED.docx,be5df8a7ca390514deba6e1c8721f92ac92d48f11506c9eb32bc34b23a8198d6,PROMOTED,TPL/Superseded/GMG-COM-TPL-0004_v0.3_DRAFT_2026-08-06_SUPERSEDED.docx,
30_BPG/COM,30_BPG/COM/TPL/Superseded_Retired/GMG-COM-TPL-0006_v0.1_DRAFT_2026-08-07_SUPERSEDED.xlsx,2258bb3c1f31f99fc22a147b7a60e7346bc31ca81ff038c31c4720bc934ef057,PROMOTED,TPL/Superseded/GMG-COM-TPL-0006_v0.1_DRAFT_2026-08-07_SUPERSEDED.xlsx,
30_BPG/COM,30_BPG/COM/URS/Draft/GMG-COM-URS-0001_v0.1_DRAFT_2026-08-10.docx,6fa108009219cf069e4bdacf0c1f2b2ccffd39f6335130bc63b09890bead7b29,HELD,,see COM held exceptions
30_BPG/COM,30_BPG/COM/WIN/Draft/GMG-COM-WIN-0001_v0.3_DRAFT_2026-08-09.docx,7d0d8d68f76bbd2bbc2a1a5cdf2fc60cb54673d09e22ae44c7851b3c5b08c668,PROMOTED,WIN/Draft/GMG-COM-WIN-0001_v0.3_DRAFT_2026-08-09.docx,
30_BPG/COM,30_BPG/COM/WIN/Superseded_Retired/GMG-COM-WIN-0001_v0.2_DRAFT_2026-08-06_SUPERSEDED.docx,fc92632437d53deddc77afe5e292604ed9610c93a6e3bcd8ce33617a9acfed3d,PROMOTED,WIN/Superseded/GMG-COM-WIN-0001_v0.2_DRAFT_2026-08-06_SUPERSEDED.docx,
30_BPG/COM,30_BPG/COM/retired/2026-08-08_hygiene/FRM/Draft/GMG-COM-PLN-0001_v0.1_DRAFT_2026-08-06.docx,c58bc391bc228a27416acfc91b25414b6ca50e50b85dd39cf16e3474e2b0c09e,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-08_hygiene/FRM/GMG-COM-FRM-0004_v0.1_DRAFT_2026-08-06.gsheet,0f1d57c479f8c2163307b0812372cc64657543adc1fe3fadc96341b102160b35,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-08_hygiene/LOG/Draft/GMG-COM-LOG-0003_v0.1_DRAFT_2026-08-05.gsheet,1b1450ca01618855dad7efd4e940211764834bdacbeec99017568e59dc158fdf,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-08_hygiene/LST/Draft/GMG-COM-POL-0001_v0.5_DRAFT_2026-08-06.docx,d750410d4433366a822d2dc2904106ef16c679c1ebfc8f35bf30fcee9f5bceaf,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-08_hygiene/MTX/Draft/GMG-COM-MTX-0007_v0.1_DRAFT_2026-08-06.gsheet,3b79ad9da0cb6ae2c04ee4c25991d17d47cd63b029120f7c9b8598a00963a928,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-08_hygiene/SUPERSEDED_SWEEP_RECORD.txt,b7993d1827a386debb80e6a480d6e4a1c75734b960d42a46a7286e076295e0c7,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-08_hygiene/_to_delete/write_probe_2026-08-07,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-08_hygiene/foreign_domain_obsolete_copies/LST/Draft/GMG-PV-LST-0002_v0.4_DRAFT_2026-08-08.xlsx,5e2b886aa8279760ed83d5cf5aa00948f7c1d92883aa93f266ac25b81122ebab,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-08_hygiene/foreign_domain_obsolete_copies/MTX/Draft/GMG-PV-MTX-0002_v0.8_DRAFT_2026-08-08.xlsx,5d8acd3ec20e8e3d466e4c2e716546dcba9b3205c71502d8f7b10d7a5af10018,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-08_hygiene/foreign_domain_obsolete_copies/MTX/Draft/GMG-PV-MTX-0007_v0.4_DRAFT_2026-08-08.xlsx,c832ad1c61e6ee414cbafe04b0454b2dad5b6759a6f2fe168a519aae29e632bc,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-08_hygiene/foreign_domain_obsolete_copies/RECONCILIATION_RECORD.txt,e8fe3a7bcc28d677ab22cd64f1387706106d31d2b5d2be9082e69eb19fbc3d56,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-08_hygiene/obsolete_copies/MTX/Draft/GMG-COM-MTX-0010_v0.4_DRAFT_2026-08-07_SUPERSEDED.docx,75fd894b35b04339832a66b3da44311d00dea3886af45a4e70a2924b09393c53,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-08_hygiene/obsolete_copies/RECONCILIATION_RECORD.txt,d08414b1cce413232c67a7576b06e9f41422b21faa84628dfa0899c08879eb0b,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-08_sync_from_Drive/MANIFEST.txt,5f67af50bb4af6185bb9bc65c9645eaf5c8e03f18858062e651faf28b1927bd2,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-08_sync_from_Drive/overwritten/LOG/Draft/GMG-COM-LOG-0003_v0.1_DRAFT_2026-08-05.xlsx,fede5934e9d75268003bfcf4d3003f9599478c313af77cbf4fa679cd4f672a6d,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-08_sync_from_Drive/overwritten/STD/Draft/GMG-COM-STD-0003_v0.1_DRAFT_2026-08-07.docx,5b747b6cd097e1674f89ecedba29dd77865c96aad0a9cb52d7da412f67255d6b,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-08_sync_from_Drive/repo_only/CAT/Superseded_Retired/GMG-COM-CAT-0001_v0.3_DRAFT_2026-08-05.docx,34b54551feb9f5b364ae051447b915aee2d49d7d8886fb242784473ccbf2f196,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-08_sync_from_Drive/repo_only/CHK/Draft/GMG-COM-CHK-0001_v0.1_DRAFT_2026-08-06.docx,6455a339a041e2479d0ab9e6a23d7619693747a0f794ba2e71943f4bcf30112c,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-08_sync_from_Drive/repo_only/FRM/Draft/GMG-COM-FRM-0004_v0.1_DRAFT_2026-08-06.xlsx,ce20c09dadd25c7fac43da97f51e447828aa92f52330a1920270e8127c8f32e0,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-08_sync_from_Drive/repo_only/LST/Draft/GMG-COM-LST-0001_v0.8_DRAFT_2026-08-07.docx,0aec8b1d91eda2db0d761955ed3a8b6f342e880e73333fad4ee62aa6eff6079e,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-08_sync_from_Drive/repo_only/LST/Superseded_Retired/GMG-COM-LST-0001_v0.1_DRAFT_2026-08-06.docx,5bf5184eb9e49338ad5cf9abe48a49a7fb5897aa5a9ec74dbca604bcef4555f4,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-08_sync_from_Drive/repo_only/LST/Superseded_Retired/GMG-COM-LST-0001_v0.2_DRAFT_2026-08-06.docx,2321e9d5bc37ad0f1765c8a3c4bd7f080b2009518a06d42df08469167709a3a5,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-08_sync_from_Drive/repo_only/LST/Superseded_Retired/GMG-COM-LST-0001_v0.3_DRAFT_2026-08-06.docx,e35721e7be17296b4af39e86567feaf07ea7e6fb8dfbeff77d54f59756de2a57,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-08_sync_from_Drive/repo_only/LST/Superseded_Retired/GMG-COM-LST-0001_v0.4_DRAFT_2026-08-06.docx,8919aaeac310bc87ba4c865c83709436ac5a11868fe9044dd57dee43ed7f8bfe,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-08_sync_from_Drive/repo_only/LST/Superseded_Retired/GMG-COM-LST-0001_v0.5_DRAFT_2026-08-06.docx,3e1b4676dc5f23703c9bb57f61204dce8ba3d6607f3e0b60b367987987874ac0,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-08_sync_from_Drive/repo_only/LST/Superseded_Retired/GMG-COM-LST-0001_v0.6_DRAFT_2026-08-06.docx,f8138cd64378ca673d2e5653dbc6f43c7a13efd8e6f6dfe53e26405dc797d7f7,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-08_sync_from_Drive/repo_only/LST/Superseded_Retired/GMG-COM-LST-0001_v0.7_DRAFT_2026-08-06.docx,aa52719997d3fa9932ad9ff0f5e7ad537d57e23a46c6e5422212a578843e292a,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-08_sync_from_Drive/repo_only/MTX/Superseded_Retired/GMG-COM-MTX-0001_v0.2_DRAFT_2026-08-04.docx,e9cfaa095bb17d29cdec88a376589292adeca2181fe0da890aa9153fb6ee6699,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-08_sync_from_Drive/repo_only/MTX/Superseded_Retired/GMG-COM-MTX-0002_v0.2_DRAFT_2026-08-04.docx,b5efd205d937895ffe2182d64f35d01a7c0810bfb1363d7f427a4e5b05eede59,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-08_sync_from_Drive/repo_only/MTX/Superseded_Retired/GMG-COM-MTX-0003_v0.2_DRAFT_2026-08-04.docx,0cbacaf400bf16c370a14f3490aeb16dddd31e27656e2b4c1d0a770323d06f62,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-08_sync_from_Drive/repo_only/MTX/Superseded_Retired/GMG-COM-MTX-0004_v0.2_DRAFT_2026-08-04.docx,4152c2cf459de06d158fee4b45bc775a0860e0092570023529f099965803d568,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-08_sync_from_Drive/repo_only/MTX/Superseded_Retired/GMG-COM-MTX-0005_v0.2_DRAFT_2026-08-04.docx,202eb835d9b8ae27593929c0e3d0f84706b0c936a849017d722ec0c5c7e67d98,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-08_sync_from_Drive/repo_only/MTX/Superseded_Retired/GMG-COM-MTX-0006_v0.2_DRAFT_2026-08-04.docx,1e2167866c67ad22ec944749394bfe810be038ffb196a9ce3e64b5495fe986dd,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-08_sync_from_Drive/repo_only/MTX/Superseded_Retired/GMG-COM-MTX-0007_v0.1_DRAFT_2026-08-06.xlsx,a8e3bd074855363ce94f06c7db673857d286cfd529b883ff02777fc06211ae4e,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-08_sync_from_Drive/repo_only/MTX/Superseded_Retired/GMG-COM-MTX-0007_v0.7_DRAFT_2026-08-06.docx,0ab694edabecc3d0d918bdd2871156c387093c185f3a84df73a068225ad97642,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-08_sync_from_Drive/repo_only/MTX/Superseded_Retired/GMG-COM-MTX-0009_v0.2_DRAFT_2026-08-06.docx,40e9b1c9001143901db0986d210e5d00099af8c4e1452a60ae4eeddd257558c1,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-08_sync_from_Drive/repo_only/PLN/Draft/GMG-COM-PLN-0001_v0.2_DRAFT_2026-08-06.docx,98d1f3631df67c653267703562689c811f4669bed2cb5560fac9e3f3fc376d46,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-08_sync_from_Drive/repo_only/PLN/Superseded_Retired/GMG-COM-PLN-0001_v0.1_DRAFT_2026-08-06.docx,c58bc391bc228a27416acfc91b25414b6ca50e50b85dd39cf16e3474e2b0c09e,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-08_sync_from_Drive/repo_only/POL/Superseded_Retired/GMG-COM-POL-0001_v0.4_DRAFT_2026-08-04.docx,ac09fd98931ee9b401c5a62d9a872d3e58d9ff4030f446fa663ba26e9b72f26a,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-08_sync_from_Drive/repo_only/SOP/Superseded_Retired/GMG-COM-SOP-0001_v0.4_DRAFT_2026-08-04.docx,b96ff9e14ecd422724b1616857d2a0cc6f5f6bf5b94bc393b87a982681022db6,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-08_sync_from_Drive/repo_only/STD/Draft/GMG-COM-STD-0001_v0.2_DRAFT_2026-08-06.docx,ebfc3bc8985da246038e7d1080b71cfe5bcbae8dec03a00afd9dd8d3b3d3ff9f,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-08_sync_from_Drive/repo_only/STD/Draft/GMG-COM-STD-0002_v0.2_DRAFT_2026-08-06.docx,fb4d8decc53c85a7ac48650d68b013c0a1f239e056f59b1c5c29c8dd1e1cf0eb,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-08_sync_from_Drive/repo_only/STD/Superseded_Retired/GMG-COM-STD-0001_v0.1_DRAFT_2026-08-05.docx,503fd4abcad169bf47b0f0335c9de241ecabfbf25391b79c088db66a6bad118b,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-08_sync_from_Drive/repo_only/STD/Superseded_Retired/GMG-COM-STD-0002_v0.1_DRAFT_2026-08-06.docx,7b2f05cccfbe55ebf927638fe88547691604d6f1bba7487bc99210802fcba167,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-08_sync_from_Drive/repo_only/TPL/Draft/GMG-COM-TPL-0001_v0.2_DRAFT_2026-08-06.docx,d1391b91f240c7b38f5ad7d11b310eedd106999cdf456bf3cfd6f1e5f66a0edc,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-08_sync_from_Drive/repo_only/TPL/Superseded_Retired/GMG-COM-TMP-0003_v0.1_DRAFT_2026-08-04.docx,20c47061895c31057d6386de281252d505ef8c5b57f24503f1b9f4d0a7cd58b6,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-08_sync_from_Drive/repo_only/TPL/Superseded_Retired/GMG-COM-TMP-0004_v0.2_DRAFT_2026-08-06.docx,f5ddc7a5341c428f30eced994c52cd815f4b50d024ddf36396d04a7d0e17dac9,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-08_sync_from_Drive/repo_only/TPL/Superseded_Retired/GMG-COM-TPL-0001_v0.1_DRAFT_2026-08-05.docx,f41c90b21f99dd675b3357c5d8d069e53b7d0f11f880c6c12500f497695916d7,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-08_sync_from_Drive/repo_only/WIN/Superseded_Retired/GMG-COM-WIN-0001_v0.1_DRAFT_2026-08-04.docx,5e3e1a2c782e4f9b1f28b1a3c47163ba5e100f81d1293b4b5ed3f6dd7651a2b6,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-09_duplicate_resolution/ACTION_LOG_2026-08-09.txt,0b5a4506d041ddaf5f2e56124bba870f679519048e14eeda963ade60400e3dee,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-09_duplicate_resolution/AGR/Draft/GMG-COM-AGR-0002_v0.1_DRAFT_2026-08-08 copy.docx,3518987685d4c3f5f2f2dedb0c5bec538a5cf34475987a49071675c19bcb1a1d,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-09_duplicate_resolution/COM_UID_allocation_request_2026-08-09.xlsx,e426217ccb27e20858529fd5df040e1a9ad1df2b2291f0132fd7f4add5d7dfc2,STAGED ONLY (retired scope),,
30_BPG/COM,30_BPG/COM/retired/2026-08-09_duplicate_resolution/FRM/Draft/GMG-COM-FRM-0009_v0.1_DRAFT_2026-08-08 copy.docx,7ff27f53159ca083b1d6fe5d914295be1b79e24e56954f9e9d39b0a52390f658,STAGED ONLY (retired scope),,
